"origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour"
"DFW",2021,6,17,18,NA,NA,NA,210,5.7539,6.621473042,NA,NA,10,2021-06-17 18:00:00
"DFW",2021,6,17,19,NA,NA,NA,180,4.60312,5.2971784336,NA,NA,10,2021-06-17 19:00:00
"DFW",2021,6,17,20,NA,NA,NA,250,10.35702,11.9186514756,NA,NA,10,2021-06-17 20:00:00
"DFW",2021,6,17,21,NA,NA,NA,160,8.05546,9.2700622588,NA,NA,10,2021-06-17 21:00:00
"DFW",2021,6,17,22,NA,NA,NA,200,8.05546,9.2700622588,NA,NA,10,2021-06-17 22:00:00
"DFW",2021,6,17,23,NA,NA,NA,160,4.60312,5.2971784336,NA,NA,10,2021-06-17 23:00:00
"DFW",2021,6,18,0,NA,NA,NA,160,9.20624,10.5943568672,NA,NA,10,2021-06-18 00:00:00
"DFW",2021,6,18,1,NA,NA,NA,140,9.20624,10.5943568672,NA,NA,10,2021-06-18 01:00:00
"DFW",2021,6,18,2,NA,NA,NA,140,5.7539,6.621473042,NA,NA,10,2021-06-18 02:00:00
"DFW",2021,6,18,3,NA,NA,NA,160,9.20624,10.5943568672,NA,NA,10,2021-06-18 03:00:00
"DFW",2021,6,18,4,NA,NA,NA,180,10.35702,11.9186514756,NA,NA,10,2021-06-18 04:00:00
"DFW",2021,6,18,5,NA,NA,NA,180,10.35702,11.9186514756,NA,NA,10,2021-06-18 05:00:00
"DFW",2021,6,18,6,NA,NA,NA,170,9.20624,10.5943568672,NA,NA,10,2021-06-18 06:00:00
"DFW",2021,6,18,7,NA,NA,NA,160,5.7539,6.621473042,NA,NA,10,2021-06-18 07:00:00
"DFW",2021,6,18,8,NA,NA,NA,180,9.20624,10.5943568672,NA,NA,10,2021-06-18 08:00:00
"DFW",2021,6,18,9,NA,NA,NA,150,5.7539,6.621473042,NA,NA,10,2021-06-18 09:00:00
"DFW",2021,6,18,10,NA,NA,NA,170,5.7539,6.621473042,NA,NA,10,2021-06-18 10:00:00
"DFW",2021,6,18,11,NA,NA,NA,170,8.05546,9.2700622588,NA,NA,10,2021-06-18 11:00:00
"DFW",2021,6,18,12,NA,NA,NA,180,5.7539,6.621473042,NA,NA,10,2021-06-18 12:00:00
"DFW",2021,6,18,13,NA,NA,NA,170,10.35702,11.9186514756,NA,NA,10,2021-06-18 13:00:00
"DFW",2021,6,18,14,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2021-06-18 14:00:00
"DFW",2021,6,18,15,NA,NA,NA,160,5.7539,6.621473042,NA,NA,10,2021-06-18 15:00:00
"DFW",2021,6,18,16,NA,NA,NA,180,2.30156,2.6485892168,NA,NA,10,2021-06-18 16:00:00
"DFW",2021,6,18,17,NA,NA,NA,190,2.30156,2.6485892168,NA,NA,10,2021-06-18 17:00:00
"DFW",2021,6,18,18,NA,NA,NA,160,5.7539,6.621473042,NA,NA,10,2021-06-18 18:00:00
"DFW",2021,6,18,19,NA,NA,NA,160,9.20624,10.5943568672,NA,NA,10,2021-06-18 19:00:00
"DFW",2021,6,18,20,NA,NA,NA,100,10.35702,11.9186514756,NA,NA,10,2021-06-18 20:00:00
"DFW",2021,6,18,21,NA,NA,NA,100,12.65858,14.5672406924,NA,NA,10,2021-06-18 21:00:00
"DFW",2021,6,18,22,NA,NA,NA,120,9.20624,10.5943568672,NA,NA,10,2021-06-18 22:00:00
"DFW",2021,6,18,23,NA,NA,NA,130,8.05546,9.2700622588,NA,NA,10,2021-06-18 23:00:00
"DFW",2021,6,19,0,NA,NA,NA,150,10.35702,11.9186514756,NA,NA,10,2021-06-19 00:00:00
"DFW",2021,6,19,1,NA,NA,NA,140,11.5078,13.242946084,NA,NA,10,2021-06-19 01:00:00
"DFW",2021,6,19,2,NA,NA,NA,140,8.05546,9.2700622588,NA,NA,10,2021-06-19 02:00:00
"DFW",2021,6,19,3,NA,NA,NA,150,8.05546,9.2700622588,NA,NA,10,2021-06-19 03:00:00
"DFW",2021,6,19,4,NA,NA,NA,130,8.05546,9.2700622588,NA,NA,10,2021-06-19 04:00:00
"DFW",2021,6,19,5,NA,NA,NA,140,5.7539,6.621473042,NA,NA,10,2021-06-19 05:00:00
"DFW",2021,6,19,6,NA,NA,NA,150,5.7539,6.621473042,NA,NA,10,2021-06-19 06:00:00
"DFW",2021,6,19,7,NA,NA,NA,170,5.7539,6.621473042,NA,NA,10,2021-06-19 07:00:00
"DFW",2021,6,19,8,NA,NA,NA,190,5.7539,6.621473042,NA,NA,10,2021-06-19 08:00:00
"DFW",2021,6,19,9,NA,NA,NA,210,5.7539,6.621473042,NA,NA,10,2021-06-19 09:00:00
"DFW",2021,6,19,10,NA,NA,NA,220,5.7539,6.621473042,NA,NA,10,2021-06-19 10:00:00
"DFW",2021,6,19,11,NA,NA,NA,190,5.7539,6.621473042,NA,NA,10,2021-06-19 11:00:00
"DFW",2021,6,19,12,NA,NA,NA,190,2.30156,2.6485892168,NA,NA,10,2021-06-19 12:00:00
"DFW",2021,6,19,13,NA,NA,NA,120,2.30156,2.6485892168,NA,NA,10,2021-06-19 13:00:00
"DFW",2021,6,19,14,NA,NA,NA,150,2.30156,2.6485892168,NA,NA,10,2021-06-19 14:00:00
"DFW",2021,6,19,15,NA,NA,NA,190,5.7539,6.621473042,NA,NA,10,2021-06-19 15:00:00
"DFW",2021,6,19,16,NA,NA,NA,160,9.20624,10.5943568672,NA,NA,10,2021-06-19 16:00:00
"DFW",2021,6,19,17,NA,NA,NA,210,8.05546,9.2700622588,NA,NA,10,2021-06-19 17:00:00
"DFW",2021,6,19,18,NA,NA,NA,200,5.7539,6.621473042,NA,NA,10,2021-06-19 18:00:00
"DFW",2021,6,19,19,NA,NA,NA,190,5.7539,6.621473042,NA,NA,10,2021-06-19 19:00:00
"DFW",2021,6,19,20,NA,NA,NA,190,5.7539,6.621473042,NA,NA,10,2021-06-19 20:00:00
"DFW",2021,6,19,21,NA,NA,NA,170,9.20624,10.5943568672,NA,NA,10,2021-06-19 21:00:00
"DFW",2021,6,19,22,NA,NA,NA,130,8.05546,9.2700622588,NA,NA,10,2021-06-19 22:00:00
"DFW",2021,6,19,23,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2021-06-19 23:00:00
"DFW",2021,6,20,0,NA,NA,NA,170,10.35702,11.9186514756,NA,NA,10,2021-06-20 00:00:00
"DFW",2021,6,20,1,NA,NA,NA,170,11.5078,13.242946084,NA,NA,10,2021-06-20 01:00:00
"DFW",2021,6,20,2,NA,NA,NA,170,9.20624,10.5943568672,NA,NA,10,2021-06-20 02:00:00
"DFW",2021,6,20,3,NA,NA,NA,170,10.35702,11.9186514756,NA,NA,10,2021-06-20 03:00:00
"DFW",2021,6,20,4,NA,NA,NA,170,10.35702,11.9186514756,NA,NA,10,2021-06-20 04:00:00
"DFW",2021,6,20,5,NA,NA,NA,180,9.20624,10.5943568672,NA,NA,10,2021-06-20 05:00:00
"DFW",2021,6,20,6,NA,NA,NA,170,10.35702,11.9186514756,NA,NA,10,2021-06-20 06:00:00
"DFW",2021,6,20,7,NA,NA,NA,180,10.35702,11.9186514756,NA,NA,10,2021-06-20 07:00:00
"DFW",2021,6,20,8,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2021-06-20 08:00:00
"DFW",2021,6,20,9,NA,NA,NA,190,12.65858,14.5672406924,NA,NA,10,2021-06-20 09:00:00
"DFW",2021,6,20,10,NA,NA,NA,190,11.5078,13.242946084,NA,NA,10,2021-06-20 10:00:00
"DFW",2021,6,20,11,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2021-06-20 11:00:00
"DFW",2021,6,20,12,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2021-06-20 12:00:00
"DFW",2021,6,20,13,NA,NA,NA,200,14.96014,17.2158299092,NA,NA,10,2021-06-20 13:00:00
"DFW",2021,6,20,14,NA,NA,NA,210,16.11092,18.5401245176,NA,NA,10,2021-06-20 14:00:00
"DFW",2021,6,20,15,NA,NA,NA,190,17.2617,19.864419126,NA,NA,10,2021-06-20 15:00:00
"DFW",2021,6,20,16,NA,NA,NA,190,14.96014,17.2158299092,NA,NA,10,2021-06-20 16:00:00
"DFW",2021,6,20,17,NA,NA,NA,180,14.96014,17.2158299092,NA,NA,10,2021-06-20 17:00:00
"DFW",2021,6,20,18,NA,NA,NA,180,14.96014,17.2158299092,NA,NA,10,2021-06-20 18:00:00
"DFW",2021,6,20,19,NA,NA,NA,180,14.96014,17.2158299092,NA,NA,10,2021-06-20 19:00:00
"DFW",2021,6,20,20,NA,NA,NA,160,17.2617,19.864419126,NA,NA,10,2021-06-20 20:00:00
"DFW",2021,6,20,21,NA,NA,NA,170,17.2617,19.864419126,NA,NA,10,2021-06-20 21:00:00
"DFW",2021,6,20,22,NA,NA,NA,160,14.96014,17.2158299092,NA,NA,10,2021-06-20 22:00:00
"DFW",2021,6,20,23,NA,NA,NA,170,16.11092,18.5401245176,NA,NA,10,2021-06-20 23:00:00
"DFW",2021,6,21,0,NA,NA,NA,170,17.2617,19.864419126,NA,NA,10,2021-06-21 00:00:00
"DFW",2021,6,21,1,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2021-06-21 01:00:00
"DFW",2021,6,21,2,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2021-06-21 02:00:00
"DFW",2021,6,21,3,NA,NA,NA,170,11.5078,13.242946084,NA,NA,10,2021-06-21 03:00:00
"DFW",2021,6,21,4,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2021-06-21 04:00:00
"DFW",2021,6,21,5,NA,NA,NA,170,14.96014,17.2158299092,NA,NA,10,2021-06-21 05:00:00
"DFW",2021,6,21,6,NA,NA,NA,170,17.2617,19.864419126,NA,NA,10,2021-06-21 06:00:00
"DFW",2021,6,21,7,NA,NA,NA,180,16.11092,18.5401245176,NA,NA,10,2021-06-21 07:00:00
"DFW",2021,6,21,8,NA,NA,NA,180,19.56326,22.5130083428,NA,NA,10,2021-06-21 08:00:00
"DFW",2021,6,21,9,NA,NA,NA,190,12.65858,14.5672406924,NA,NA,10,2021-06-21 09:00:00
"DFW",2021,6,21,10,NA,NA,NA,190,12.65858,14.5672406924,NA,NA,10,2021-06-21 10:00:00
"DFW",2021,6,21,11,NA,NA,NA,180,10.35702,11.9186514756,NA,NA,10,2021-06-21 11:00:00
"DFW",2021,6,21,12,NA,NA,NA,170,8.05546,9.2700622588,NA,NA,7,2021-06-21 12:00:00
"DFW",2021,6,21,13,NA,NA,NA,170,10.35702,11.9186514756,NA,NA,8,2021-06-21 13:00:00
"DFW",2021,6,21,14,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,8,2021-06-21 14:00:00
"DFW",2021,6,21,15,NA,NA,NA,180,9.20624,10.5943568672,NA,NA,8,2021-06-21 15:00:00
"DFW",2021,6,21,16,NA,NA,NA,190,11.5078,13.242946084,NA,NA,10,2021-06-21 16:00:00
"DFW",2021,6,21,17,NA,NA,NA,240,5.7539,6.621473042,NA,NA,10,2021-06-21 17:00:00
"DFW",2021,6,21,18,NA,NA,NA,240,4.60312,5.2971784336,NA,NA,10,2021-06-21 18:00:00
"DFW",2021,6,21,19,NA,NA,NA,NA,25.31716,29.1344813848,NA,NA,6,2021-06-21 19:00:00
"DFW",2021,6,21,20,NA,NA,NA,40,11.5078,13.242946084,NA,NA,7,2021-06-21 20:00:00
"DFW",2021,6,21,21,NA,NA,NA,60,16.11092,18.5401245176,NA,NA,10,2021-06-21 21:00:00
"DFW",2021,6,21,22,NA,NA,NA,30,12.65858,14.5672406924,NA,NA,10,2021-06-21 22:00:00
"DFW",2021,6,21,23,NA,NA,NA,NA,19.56326,22.5130083428,NA,NA,10,2021-06-21 23:00:00
"DFW",2021,6,22,0,NA,NA,NA,10,20.71404,23.8373029512,NA,NA,10,2021-06-22 00:00:00
"DFW",2021,6,22,1,NA,NA,NA,10,16.11092,18.5401245176,NA,NA,10,2021-06-22 01:00:00
"DFW",2021,6,22,2,NA,NA,NA,40,12.65858,14.5672406924,NA,NA,10,2021-06-22 02:00:00
"DFW",2021,6,22,3,NA,NA,NA,40,10.35702,11.9186514756,NA,NA,10,2021-06-22 03:00:00
"DFW",2021,6,22,4,NA,NA,NA,30,10.35702,11.9186514756,NA,NA,10,2021-06-22 04:00:00
"DFW",2021,6,22,5,NA,NA,NA,50,9.20624,10.5943568672,NA,NA,10,2021-06-22 05:00:00
"DFW",2021,6,22,6,NA,NA,NA,40,9.20624,10.5943568672,NA,NA,10,2021-06-22 06:00:00
"DFW",2021,6,22,7,NA,NA,NA,20,8.05546,9.2700622588,NA,NA,10,2021-06-22 07:00:00
"DFW",2021,6,22,8,NA,NA,NA,20,5.7539,6.621473042,NA,NA,10,2021-06-22 08:00:00
"DFW",2021,6,22,9,NA,NA,NA,30,5.7539,6.621473042,NA,NA,10,2021-06-22 09:00:00
"DFW",2021,6,22,10,NA,NA,NA,30,5.7539,6.621473042,NA,NA,10,2021-06-22 10:00:00
"DFW",2021,6,22,11,NA,NA,NA,40,5.7539,6.621473042,NA,NA,10,2021-06-22 11:00:00
"DFW",2021,6,22,12,NA,NA,NA,50,8.05546,9.2700622588,NA,NA,10,2021-06-22 12:00:00
"DFW",2021,6,22,13,NA,NA,NA,80,9.20624,10.5943568672,NA,NA,10,2021-06-22 13:00:00
"DFW",2021,6,22,14,NA,NA,NA,80,11.5078,13.242946084,NA,NA,10,2021-06-22 14:00:00
"DFW",2021,6,22,15,NA,NA,NA,100,10.35702,11.9186514756,NA,NA,10,2021-06-22 15:00:00
"DFW",2021,6,22,16,NA,NA,NA,80,8.05546,9.2700622588,NA,NA,10,2021-06-22 16:00:00
"DFW",2021,6,22,17,NA,NA,NA,70,5.7539,6.621473042,NA,NA,10,2021-06-22 17:00:00
"DFW",2021,6,22,18,NA,NA,NA,110,9.20624,10.5943568672,NA,NA,10,2021-06-22 18:00:00
"DFW",2021,6,22,19,NA,NA,NA,120,5.7539,6.621473042,NA,NA,10,2021-06-22 19:00:00
"DFW",2021,6,22,20,NA,NA,NA,90,5.7539,6.621473042,NA,NA,10,2021-06-22 20:00:00
"DFW",2021,6,22,21,NA,NA,NA,150,11.5078,13.242946084,NA,NA,10,2021-06-22 21:00:00
"DFW",2021,6,22,22,NA,NA,NA,140,10.35702,11.9186514756,NA,NA,10,2021-06-22 22:00:00
"DFW",2021,6,22,23,NA,NA,NA,120,9.20624,10.5943568672,NA,NA,10,2021-06-22 23:00:00
"DFW",2021,6,23,0,NA,NA,NA,150,9.20624,10.5943568672,NA,NA,10,2021-06-23 00:00:00
"DFW",2021,6,23,1,NA,NA,NA,140,10.35702,11.9186514756,NA,NA,10,2021-06-23 01:00:00
"DFW",2021,6,23,2,NA,NA,NA,140,10.35702,11.9186514756,NA,NA,10,2021-06-23 02:00:00
"DFW",2021,6,23,3,NA,NA,NA,150,12.65858,14.5672406924,NA,NA,10,2021-06-23 03:00:00
"DFW",2021,6,23,4,NA,NA,NA,150,5.7539,6.621473042,NA,NA,10,2021-06-23 04:00:00
"DFW",2021,6,23,5,NA,NA,NA,160,5.7539,6.621473042,NA,NA,10,2021-06-23 05:00:00
"DFW",2021,6,23,6,NA,NA,NA,150,8.05546,9.2700622588,NA,NA,10,2021-06-23 06:00:00
"DFW",2021,6,23,7,NA,NA,NA,150,10.35702,11.9186514756,NA,NA,10,2021-06-23 07:00:00
"DFW",2021,6,23,8,NA,NA,NA,150,8.05546,9.2700622588,NA,NA,10,2021-06-23 08:00:00
"DFW",2021,6,23,9,NA,NA,NA,150,12.65858,14.5672406924,NA,NA,10,2021-06-23 09:00:00
"DFW",2021,6,23,10,NA,NA,NA,150,12.65858,14.5672406924,NA,NA,10,2021-06-23 10:00:00
"DFW",2021,6,23,11,NA,NA,NA,150,10.35702,11.9186514756,NA,NA,10,2021-06-23 11:00:00
"DFW",2021,6,23,12,NA,NA,NA,160,8.05546,9.2700622588,NA,NA,10,2021-06-23 12:00:00
"DFW",2021,6,23,13,NA,NA,NA,160,10.35702,11.9186514756,NA,NA,10,2021-06-23 13:00:00
"DFW",2021,6,23,14,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,9,2021-06-23 14:00:00
"DFW",2021,6,23,15,NA,NA,NA,170,11.5078,13.242946084,NA,NA,8,2021-06-23 15:00:00
"DFW",2021,6,23,16,NA,NA,NA,180,10.35702,11.9186514756,NA,NA,9,2021-06-23 16:00:00
"DFW",2021,6,23,17,NA,NA,NA,200,12.65858,14.5672406924,NA,NA,10,2021-06-23 17:00:00
"DFW",2021,6,23,18,NA,NA,NA,190,11.5078,13.242946084,NA,NA,10,2021-06-23 18:00:00
"DFW",2021,6,23,19,NA,NA,NA,190,17.2617,19.864419126,NA,NA,10,2021-06-23 19:00:00
"DFW",2021,6,23,20,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2021-06-23 20:00:00
"DFW",2021,6,23,21,NA,NA,NA,190,14.96014,17.2158299092,NA,NA,10,2021-06-23 21:00:00
"DFW",2021,6,23,22,NA,NA,NA,190,18.41248,21.1887137344,NA,NA,10,2021-06-23 22:00:00
"DFW",2021,6,23,23,NA,NA,NA,170,16.11092,18.5401245176,NA,NA,10,2021-06-23 23:00:00
"DFW",2021,6,24,0,NA,NA,NA,180,17.2617,19.864419126,NA,NA,10,2021-06-24 00:00:00
"DFW",2021,6,24,1,NA,NA,NA,150,16.11092,18.5401245176,NA,NA,10,2021-06-24 01:00:00
"DFW",2021,6,24,2,NA,NA,NA,150,11.5078,13.242946084,NA,NA,10,2021-06-24 02:00:00
"DFW",2021,6,24,3,NA,NA,NA,150,11.5078,13.242946084,NA,NA,10,2021-06-24 03:00:00
"DFW",2021,6,24,4,NA,NA,NA,150,12.65858,14.5672406924,NA,NA,10,2021-06-24 04:00:00
"DFW",2021,6,24,5,NA,NA,NA,160,14.96014,17.2158299092,NA,NA,10,2021-06-24 05:00:00
"DFW",2021,6,24,6,NA,NA,NA,160,12.65858,14.5672406924,NA,NA,10,2021-06-24 06:00:00
"DFW",2021,6,24,7,NA,NA,NA,170,16.11092,18.5401245176,NA,NA,10,2021-06-24 07:00:00
"DFW",2021,6,24,8,NA,NA,NA,170,14.96014,17.2158299092,NA,NA,10,2021-06-24 08:00:00
"DFW",2021,6,24,9,NA,NA,NA,180,17.2617,19.864419126,NA,NA,10,2021-06-24 09:00:00
"DFW",2021,6,24,10,NA,NA,NA,170,14.96014,17.2158299092,NA,NA,10,2021-06-24 10:00:00
"DFW",2021,6,24,11,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2021-06-24 11:00:00
"DFW",2021,6,24,12,NA,NA,NA,180,11.5078,13.242946084,NA,NA,10,2021-06-24 12:00:00
"DFW",2021,6,24,13,NA,NA,NA,190,16.11092,18.5401245176,NA,NA,10,2021-06-24 13:00:00
"DFW",2021,6,24,14,NA,NA,NA,180,16.11092,18.5401245176,NA,NA,10,2021-06-24 14:00:00
"DFW",2021,6,24,15,NA,NA,NA,190,14.96014,17.2158299092,NA,NA,10,2021-06-24 15:00:00
"DFW",2021,6,24,16,NA,NA,NA,200,18.41248,21.1887137344,NA,NA,10,2021-06-24 16:00:00
"DFW",2021,6,24,17,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2021-06-24 17:00:00
"DFW",2021,6,24,18,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2021-06-24 18:00:00
"DFW",2021,6,24,19,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2021-06-24 19:00:00
"DFW",2021,6,24,20,NA,NA,NA,170,14.96014,17.2158299092,NA,NA,10,2021-06-24 20:00:00
"DFW",2021,6,24,21,NA,NA,NA,160,17.2617,19.864419126,NA,NA,10,2021-06-24 21:00:00
"DFW",2021,6,24,22,NA,NA,NA,160,18.41248,21.1887137344,NA,NA,10,2021-06-24 22:00:00
"DFW",2021,6,24,23,NA,NA,NA,160,16.11092,18.5401245176,NA,NA,10,2021-06-24 23:00:00
"DFW",2021,6,25,0,NA,NA,NA,160,18.41248,21.1887137344,NA,NA,10,2021-06-25 00:00:00
"DFW",2021,6,25,1,NA,NA,NA,170,11.5078,13.242946084,NA,NA,10,2021-06-25 01:00:00
"DFW",2021,6,25,2,NA,NA,NA,160,10.35702,11.9186514756,NA,NA,10,2021-06-25 02:00:00
"DFW",2021,6,25,3,NA,NA,NA,160,12.65858,14.5672406924,NA,NA,10,2021-06-25 03:00:00
"DFW",2021,6,25,4,NA,NA,NA,160,14.96014,17.2158299092,NA,NA,10,2021-06-25 04:00:00
"DFW",2021,6,25,5,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2021-06-25 05:00:00
"DFW",2021,6,25,6,NA,NA,NA,170,16.11092,18.5401245176,NA,NA,10,2021-06-25 06:00:00
"DFW",2021,6,25,7,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2021-06-25 07:00:00
"DFW",2021,6,25,8,NA,NA,NA,190,19.56326,22.5130083428,NA,NA,10,2021-06-25 08:00:00
"DFW",2021,6,25,9,NA,NA,NA,180,14.96014,17.2158299092,NA,NA,10,2021-06-25 09:00:00
"DFW",2021,6,25,10,NA,NA,NA,180,14.96014,17.2158299092,NA,NA,10,2021-06-25 10:00:00
"DFW",2021,6,25,11,NA,NA,NA,190,14.96014,17.2158299092,NA,NA,10,2021-06-25 11:00:00
"DFW",2021,6,25,12,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2021-06-25 12:00:00
"DFW",2021,6,25,13,NA,NA,NA,180,14.96014,17.2158299092,NA,NA,10,2021-06-25 13:00:00
"DFW",2021,6,25,14,NA,NA,NA,180,18.41248,21.1887137344,NA,NA,10,2021-06-25 14:00:00
"DFW",2021,6,25,15,NA,NA,NA,200,18.41248,21.1887137344,NA,NA,10,2021-06-25 15:00:00
"DFW",2021,6,25,16,NA,NA,NA,NA,21.86482,25.1615975596,NA,NA,10,2021-06-25 16:00:00
"DFW",2021,6,25,17,NA,NA,NA,190,19.56326,22.5130083428,NA,NA,10,2021-06-25 17:00:00
"DFW",2021,6,25,18,NA,NA,NA,NA,17.2617,19.864419126,NA,NA,10,2021-06-25 18:00:00
"DFW",2021,6,25,19,NA,NA,NA,170,16.11092,18.5401245176,NA,NA,10,2021-06-25 19:00:00
"DFW",2021,6,25,20,NA,NA,NA,160,20.71404,23.8373029512,NA,NA,10,2021-06-25 20:00:00
"DFW",2021,6,25,21,NA,NA,NA,170,19.56326,22.5130083428,NA,NA,10,2021-06-25 21:00:00
"DFW",2021,6,25,22,NA,NA,NA,170,23.0156,26.485892168,NA,NA,10,2021-06-25 22:00:00
"DFW",2021,6,25,23,NA,NA,NA,190,21.86482,25.1615975596,NA,NA,10,2021-06-25 23:00:00
"DFW",2021,6,26,0,NA,NA,NA,170,20.71404,23.8373029512,NA,NA,10,2021-06-26 00:00:00
"DFW",2021,6,26,1,NA,NA,NA,NA,18.41248,21.1887137344,NA,NA,10,2021-06-26 01:00:00
"DFW",2021,6,26,2,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2021-06-26 02:00:00
"DFW",2021,6,26,3,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2021-06-26 03:00:00
"DFW",2021,6,26,4,NA,NA,NA,170,14.96014,17.2158299092,NA,NA,10,2021-06-26 04:00:00
"DFW",2021,6,26,5,NA,NA,NA,180,17.2617,19.864419126,NA,NA,10,2021-06-26 05:00:00
"DFW",2021,6,26,6,NA,NA,NA,180,21.86482,25.1615975596,NA,NA,10,2021-06-26 06:00:00
"DFW",2021,6,26,7,NA,NA,NA,160,19.56326,22.5130083428,NA,NA,10,2021-06-26 07:00:00
"DFW",2021,6,26,8,NA,NA,NA,180,14.96014,17.2158299092,NA,NA,10,2021-06-26 08:00:00
"DFW",2021,6,26,9,NA,NA,NA,170,14.96014,17.2158299092,NA,NA,10,2021-06-26 09:00:00
"DFW",2021,6,26,10,NA,NA,NA,180,16.11092,18.5401245176,NA,NA,10,2021-06-26 10:00:00
"DFW",2021,6,26,11,NA,NA,NA,180,17.2617,19.864419126,NA,NA,10,2021-06-26 11:00:00
"DFW",2021,6,26,12,NA,NA,NA,180,12.65858,14.5672406924,NA,NA,10,2021-06-26 12:00:00
"DFW",2021,6,26,13,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2021-06-26 13:00:00
"DFW",2021,6,26,14,NA,NA,NA,180,17.2617,19.864419126,NA,NA,10,2021-06-26 14:00:00
"DFW",2021,6,26,15,NA,NA,NA,190,17.2617,19.864419126,NA,NA,10,2021-06-26 15:00:00
"DFW",2021,6,26,16,NA,NA,NA,200,14.96014,17.2158299092,NA,NA,10,2021-06-26 16:00:00
"DFW",2021,6,26,17,NA,NA,NA,190,12.65858,14.5672406924,NA,NA,10,2021-06-26 17:00:00
"DFW",2021,6,26,18,NA,NA,NA,150,12.65858,14.5672406924,NA,NA,10,2021-06-26 18:00:00
"DFW",2021,6,26,19,NA,NA,NA,180,16.11092,18.5401245176,NA,NA,10,2021-06-26 19:00:00
"DFW",2021,6,26,20,NA,NA,NA,160,18.41248,21.1887137344,NA,NA,10,2021-06-26 20:00:00
"DFW",2021,6,26,21,NA,NA,NA,150,18.41248,21.1887137344,NA,NA,10,2021-06-26 21:00:00
"DFW",2021,6,26,22,NA,NA,NA,160,17.2617,19.864419126,NA,NA,10,2021-06-26 22:00:00
"DFW",2021,6,26,23,NA,NA,NA,170,17.2617,19.864419126,NA,NA,10,2021-06-26 23:00:00
"DFW",2021,6,27,0,NA,NA,NA,160,12.65858,14.5672406924,NA,NA,10,2021-06-27 00:00:00
"DFW",2021,6,27,1,NA,NA,NA,160,17.2617,19.864419126,NA,NA,10,2021-06-27 01:00:00
"DFW",2021,6,27,2,NA,NA,NA,150,12.65858,14.5672406924,NA,NA,10,2021-06-27 02:00:00
"DFW",2021,6,27,3,NA,NA,NA,160,11.5078,13.242946084,NA,NA,10,2021-06-27 03:00:00
"DFW",2021,6,27,4,NA,NA,NA,150,10.35702,11.9186514756,NA,NA,10,2021-06-27 04:00:00
"DFW",2021,6,27,5,NA,NA,NA,150,12.65858,14.5672406924,NA,NA,10,2021-06-27 05:00:00
"DFW",2021,6,27,6,NA,NA,NA,170,11.5078,13.242946084,NA,NA,10,2021-06-27 06:00:00
"DFW",2021,6,27,7,NA,NA,NA,170,12.65858,14.5672406924,NA,NA,10,2021-06-27 07:00:00
"DFW",2021,6,27,8,NA,NA,NA,170,11.5078,13.242946084,NA,NA,10,2021-06-27 08:00:00
"DFW",2021,6,27,9,NA,NA,NA,170,9.20624,10.5943568672,NA,NA,10,2021-06-27 09:00:00
"DFW",2021,6,27,10,NA,NA,NA,160,10.35702,11.9186514756,NA,NA,10,2021-06-27 10:00:00
"DFW",2021,6,27,11,NA,NA,NA,180,8.05546,9.2700622588,NA,NA,10,2021-06-27 11:00:00
"DFW",2021,6,27,12,NA,NA,NA,200,10.35702,11.9186514756,NA,NA,10,2021-06-27 12:00:00
"DFW",2021,6,27,13,NA,NA,NA,200,9.20624,10.5943568672,NA,NA,10,2021-06-27 13:00:00
"DFW",2021,6,27,14,NA,NA,NA,190,9.20624,10.5943568672,NA,NA,10,2021-06-27 14:00:00
"DFW",2021,6,27,15,NA,NA,NA,200,12.65858,14.5672406924,NA,NA,10,2021-06-27 15:00:00
"DFW",2021,6,27,16,NA,NA,NA,200,12.65858,14.5672406924,NA,NA,10,2021-06-27 16:00:00
"DFW",2021,6,27,17,NA,NA,NA,210,9.20624,10.5943568672,NA,NA,10,2021-06-27 17:00:00
"DFW",2021,6,27,18,NA,NA,NA,210,5.7539,6.621473042,NA,NA,10,2021-06-27 18:00:00
